坦 然 面 对 质 疑 ， 尊 重 客 观 规 律
人 间 正 道 ， 任 重 道 远 — — 发 展 自 己 的 核 心 技 术
当 前 “ 追 求 短 期 效 果 ” 的 评 价 机 制 带 来 的 问 题
认 证 技 术 ： 《 I d e n t i t y - B a s e d
呼 吸 ( r e s p i r a t i o n , R S P )
智 能 时 代 计 算 机 专 业 知 识 与 能 力 提 升 实 施 路 径
O b l i v i o u s T r a n s f e r 解 释
缺 乏 对 软 件 系 统 参 与 主 体 及 其 信 任 关 系 的 关 注
数 据 科 学 家 v s 数 据 工 程 师 和 A I 算 法 工 程 师
围 绕 政 府 职 能 转 变 ， 全 力 推 进 电 子 政 & 务 建 设
支 持 异 构 终 端 接 入 的 大 规 模 移 动 直 播 学 习 技 术
支 持 多 种 异 构 网 络 的 多 媒 体 网 络 传 输 优 化 技 术
计 算 科 学 应 用 是 高 性 能 计 算 技 术 发 展 的 原 动 力
C l o c k - p r o 和 B P - w r a p p e r
哪 些 领 域 更 可 能 从 无 监 督 预 训 练 模 型 中 受 益 ？
节 点 能 量 获 取 与 网 络 能 量 配 置 的 理 论 与 方 法 。
现 有 的 组 网 与 通 信 方 式 不 适 于 无 源 传 输 网 络 。
通 过 无 源 传 输 网 络 获 取 的 感 知 数 据 质 量 低 下 。
积 极 开 展 现 有 区 块 链 系 统 相 关 的 反 向 分 析 技 术
服 务 A g e n t 的 自 学 习 和 多 A g e n t 学 习
数 据 中 心 面 临 的 难 题 ： 利 用 率 v s . 服 务 质 量
中 国 数 据 库 发 展 历 史 回 顾 暨 萨 师 煊 教 授 追 思 会
对 理 事 所 需 要 的 会 员 数 作 为 刚 性 要 求 必 须 维 持
还 要 解 决 互 联 网 安 全 的 一 些 老 问 题 和 新 矛 盾 ，
数 量 庞 大 的 汉 字 字 形 ， 需 要 机 器 去 计 算 和 开 发
移 动 对 象 b e n c h m a r k 问 题 和 原 型 系 统
新 的 三 家 大 战 再 次 上 演 ( 2 0 0 1 & 年 至 今 )
语 义 万 维 网 在 医 疗 与 生 命 科 学 领 域 的 典 型 应 用
当 前 基 于 场 景 驱 动 研 究 方 式 的 可 行 性 和 局 限 性
基 于 重 要 度 分 析 的 产 品 设 计 流 程 瓶 颈 识 别 技 术
关 注 技 术 热 点 ： 不 止 坐 而 论 道 ， 还 要 起 而 行 之
S I M D 扩 展 与 高 级 语 言 整 数 扩 展 规 则 的 冲 突
基 于 活 动 （ A c t i v i t y - b a s e d ）
基 于 制 品 （ A r t i f a c t - b a s e d ）
A u t o w a r e 对 L a n e l e t 2 的 扩 展
“ 十 五 ” 期 间 “ 8 6 3 ” 计 划 计 算 机 主 题 回 顾
对 抗 样 本 可 解 释 性 相 关 工 作 之 间 仍 然 存 在 矛 盾
对 抗 样 本 可 解 释 性 仍 需 要 模 型 可 解 释 性 的 支 撑
个 人 信 息 从 采 集 到 使 用 全 流 程 均 存 在 泄 露 风 险
提 高 社 会 公 众 对 个 人 信 息 安 全 保 护 的 法 律 意 识
议 题 一 : 数 字 + 农 业 ， 是 否 新 瓶 装 旧 酒 ?
议 题 三 : 数 字 农 业 ， 下 一 个 破 局 之 处 在 哪 里 ?
汽 车 计 算 平 台 关 键 技 术 专 利 技 术 发 展 空 间 研 究
大 数 据 的 思 考 — — 从 基 于 内 容 的 图 像 检 索 谈 起
把 握 崩 溃 点 ( f a i l u r e m o d e )
面 向 信 息 语 义 与 网 络 结 构 的 用 户 传 播 行 为 分 析
改 善 覆 盖 网 路 由 协 议 的 研 究 状 态 与 效 率 的 权 衡
主 动 存 储 在 l i n u x & I / O 系 统 中 的 研 究
问 题 一 ： 这 样 的 纯 策 略 均 衡 是 否 一 定 存 在 呢 ？
新 技 术 与 方 法 的 引 入 （ 其 他 学 科 领 域 的 渗 透 ）
度 相 似 的 任 务 可 以 组 成 一 个 批 次 ， 然 后 分 配 给
应 用 驱 动 子 系 统 ： 应 用 意 图 到 网 络 需 求 的 映 射
可 编 程 数 据 平 面 ： 提 供 灵 活 、 按 需 的 网 络 服 务
课 程 综 合 实 践 设 计 : 阅 读 和 维 护 开 源 软 件
加 深 了 对 软 件 工 程 课 程 教 学 困 难 和 问 题 的 认 识
分 享 和 讨 论 了 软 件 工 程 课 程 教 学 的 一 些 新 想 法
移 动 社 交 网 络 的 感 觉 层 N s e n s a t i o n
研 究 主 题 （ r e s e a r c h t r a c k ）
新 加 坡 国 立 大 学 ： 计 算 机 学 科 的 高 层 管 理 教 育
F l i e r M e e t ： 群 智 融 合 视 觉 语 义 理 解
降 低 问 题 复 杂 性 的 关 键 是 选 择 合 适 的 问 题 表 述
把 钢 加 在 刀 刃 上 ， 重 视 培 养 研 究 生 的 综 合 素 质
“ 计 算 - 通 信 - 控 制 ” 融 合 的 开 放 化 网 络 架 构
“ 计 算 - 通 信 - 控 制 ” 融 合 的 计 算 机 体 系 结 构
图 深 度 学 习 在 阿 里 搜 索 广 告 应 用 中 的 使 用 实 例
5 G 时 代 工 业 互 联 网 应 用 和 边 缘 计 算 网 络 架 构
C o r e y — — 由 应 用 程 序 控 制 共 享 数 据 行 为
C h i s e l 敏 捷 开 发 在 处 理 器 设 计 中 的 应 用
采 取 措 施 鼓 励 女 性 学 习 计 算 机 将 产 生 重 大 影 响
努 力 在 专 业 工 作 的 过 程 和 产 品 中 实 现 高 质 量 。
软 件 平 台 不 断 完 善 ， 产 品 网 络 化 功 能 不 断 增 强
对 面 向 异 构 多 核 处 理 器 的 编 译 技 术 的 一 点 看 法
宽 带 移 动 通 信 和 智 能 手 机 推 动 移 动 互 联 网 发 展
从 简 单 、 固 定 模 式 的 辅 助 向 智 能 化 的 辅 助 发 展
技 术 特 色 三 ： 全 面 的 网 络 监 测 和 智 能 运 维 能 力
“ C C F 优 秀 大 学 生 奖 ” 颁 奖 大 会 在 郑 州 举 行
层 次 并 行 性 和 局 部 性 的 核 心 概 念 ： 库 所 和 活 动
推 动 原 始 创 新 发 展 ： 投 入 、 人 才 、 环 境 、 文 化
I T 创 新 群 落 中 各 项 创 新 之 间 的 相 互 支 撑 关 系
光 子 卷 积 神 经 网 络 与 通 用 卷 积 神 经 网 络 的 对 比
基 于 组 学 数 据 的 靶 点 和 药 物 发 现 的 药 物 重 定 位
了 解 美 国 《 战 略 》 ， 反 思 中 国 的 网 络 社 会 构 建
以 “ 卓 越 工 程 师 计 划 ” 为 契 机 的 实 践 教 学 改 革
S e c u n i a 2 0 1 3 年 的 漏 洞 趋 势 分 析
基 于 互 联 网 环 境 的 开 放 软 件 形 态 与 服 务 化 交 付
智 能 化 、 形 式 化 、 自 动 化 、 工 程 化 方 法 的 融 合
应 对 亚 细 胞 分 辨 率 超 大 规 模 的 生 物 组 学 大 数 据
质 疑 ： 需 求 是 软 件 生 命 周 期 中 的 一 个 阶 段 吗 ？
借 鉴 日 志 式 存 储 的 思 想 ， 对 传 统 方 案 进 行 改 进
统 一 异 构 信 息 系 统 集 成 的 查 询 语 言 和 查 询 接 口
为 世 界 数 字 经 济 、 数 字 贸 易 提 供 新 的 发 展 范 式
纠 错 编 码 赋 能 D N A 数 据 存 储 ， 实 现 可 靠 存 储
物 联 网 低 代 码 开 发 的 学 术 研 究 挑 战 及 解 决 方 法
未 来 网 络 技 术 — — 命 名 数 据 网 络 名 字 查 找 技 术
突 破 计 算 力 和 算 法 瓶 颈 ， 数 据 洪 流 引 爆 人 工 智 能
中 国 I T 市 场 可 能 在 1 0 ~ 1 5 年 之 内 出 现 变 革
级 别 1 ： 具 备 相 关 独 立 功 能 点 的 自 动 化 操 作 能 力
资 源 空 间 模 型 是 对 文 件 系 统 和 数 据 库 系 统 的 发 展
资 源 空 间 模 型 和 语 义 链 网 络 的 集 成 及 其 关 系 理 论
无 监 督 学 习 的 重 要 性 是 更 为 显 著 还 是 渐 渐 消 退 ？
学 术 界 视 点 ： 是 否 有 第 三 类 智 能 — — 超 级 大 脑 ？
I P 地 址 的 双 重 性 造 成 安 全 性 差 和 可 管 可 控 性 弱
I E E E 8 0 2 . 1 6 安 全 机 制 缺 陷 及 其 改 进
Z / ( p e ) 上 本 原 序 列 最 高 权 位 的 伪 随 机 性 质
高 层 次 抽 象 的 提 供 描 述 性 语 言 的 图 数 据 分 析 系 统
D P U 的 特 征 结 构 ： 以 数 据 为 中 心 的 专 用 处 理 器
数 据 中 心 内 部 网 络 与 超 级 计 算 机 内 部 网 络 的 区 别
《 F l e x I S P ： 一 种 灵 活 的 图 像 处 理 架 构 》
《 M i r r o r M i r r o r ： 众 包 选 肖 像 》
让 聋 人 “ 听 懂 ” 听 人 ： 流 畅 的 高 可 懂 度 手 语 合 成
逻 辑 推 理 方 法 和 统 计 机 器 学 习 方 法 如 何 有 机 结 合
综 合 数 据 发 布 工 具 ： G B I F 集 成 发 布 工 具 包
O P C U A o v e r T S N 的 两 个 阶 段
O p e n S t a c k 还 是 C l o u d S t a c k
国 家 提 供 专 款 保 证 所 有 单 位 参 加 一 流 会 议 的 费 用
量 化 训 练 加 速 器 架 构 C a m b r i c o n - Q ：
下 一 站 ： 对 话 更 生 动 有 个 性 ， 小 冰 向 多 感 官 迈 进
报 告 中 关 于 中 国 计 算 教 育 与 可 持 续 竞 争 力 的 内 容
挑 战 2 ： 缺 乏 对 跨 云 异 构 计 算 资 源 的 抽 象 与 解 耦
轮 廓 查 询 （ s k y l i n e q u e r i e s ）
智 能 云 、 芯 世 界 ， 中 美 将 争 夺 智 能 世 界 的 主 导 权
中 国 计 算 机 教 育 及 计 算 机 教 育 科 研 的 历 史 与 现 状
科 学 主 题 的 “ 骨 架 ” — — 主 题 发 展 脉 络 树 的 提 取
行 为 特 征 与 特 殊 情 感 状 态 之 间 关 系 的 形 式 化 表 达
支 持 W S R F 服 务 复 合 的 分 布 式 工 作 流 引 擎 技 术
艾 希 的 专 访 及 J a v a S c r i p t 的 前 世 今 生
对 等 网 络 服 务 的 底 层 架 — — 结 构 化 与 无 结 构 之 争
第 一 层 次 “ O p e r a t i n g ” ： 会 使 用 工 具
低 功 耗 编 译 技 术 在 无 线 传 感 器 网 络 设 计 中 的 应 用
分 层 传 感 器 网 络 中 重 新 考 虑 基 于 数 据 融 合 的 服 务
信 息 安 全 形 势 日 益 严 峻 ， 信 息 安 全 市 场 蓬 勃 发 展
低 延 迟 网 络 传 输 技 术 在 分 布 式 机 器 学 习 中 的 应 用
初 步 建 立 了 R G P S 需 求 工 程 的 理 论 与 方 法 基 础
有 信 息 感 知 的 C l e a n - S l a t e 调 度 方 法
有 信 息 感 知 的 D i r t y - S l a t e 调 度 方 法
无 信 息 感 知 的 D i r t y - S l a t e 调 度 方 法
2 0 2 1 年 网 络 安 全 十 大 发 展 趋 势 预 测 总 体 情 况
网 络 攻 防 演 练 推 动 网 络 安 全 保 护 常 态 化 和 实 战 化
随 机 采 样 （ r a n d o m s a m p l i n g ）
基 于 海 - 云 计 算 模 式 的 物 联 网 海 量 感 知 数 据 处 理
用 归 一 化 来 控 制 始 终 持 负 面 或 正 面 意 见 的 审 稿 人
我 国 团 队 参 与 国 际 性 网 络 空 间 安 全 技 能 竞 赛 回 顾
A C M / I E E E C C 2 0 2 0 的 胜 任 力 模 型
下 一 代 超 高 清 视 频 信 号 编 码 技 术 的 应 用 发 展 趋 势
首 次 实 现 面 向 千 万 量 级 核 心 的 高 并 发 度 软 件 系 统
用 体 系 结 构 研 究 的 思 路 进 行 神 经 皮 层 的 反 向 工 作
基 于 分 形 冯 · 诺 伊 曼 体 系 结 构 的 机 器 学 习 计 算 机
数 字 化 3 . 0 — — 信 息 、 物 理 和 生 物 世 界 的 融 合
“ 水 杉 在 线 ” 对 基 于 学 习 过 程 的 评 价 方 式 的 支 撑
基 于 比 特 级 稀 疏 并 行 性 的 通 用 深 度 学 习 加 速 方 法
并 行 编 译 器 与 应 用 、 算 法 及 程 序 语 言 的 交 错 关 系
基 于 轻 量 级 虚 拟 化 的 动 态 可 信 执 行 环 境 构 建 机 制
从 A S P L O S 2 0 1 4 百 度 S D F 论 文 说 起
计 算 技 术 快 速 演 进 ， 步 入 “ 高 能 效 表 现 ” 新 时 代
工 业 “ 大 数 据 ” 为 实 现 现 代 工 业 系 统 开 辟 新 途 径
系 统 能 效 的 潜 力 挖 掘 和 差 异 化 技 术 发 展 成 为 重 点
新 的 疆 域 ： 计 算 机 与 信 息 科 学 及 工 程 的 学 科 扩 展
N I S T 评 测 中 与 中 文 信 息 处 理 相 关 的 部 分 评 测
第 六 ， 信 息 安 全 产 业 格 局 从 坚 壁 清 野 到 开 放 协 作
四 ， 秉 承 会 员 优 先 的 理 念 ， 切 实 提 高 会 员 权 益 。
三 元 世 界 ： 社 会 域 通 过 信 息 域 认 知 与 改 造 物 理 域
坚 持 改 革 开 放 ， 在 经 济 全 球 化 的 环 境 下 竞 争 发 展
统 计 学 、 数 据 挖 掘 、 统 计 学 习 和 机 器 学 习 的 区 别
适 合 不 同 行 业 的 大 数 据 挖 掘 分 析 工 具 和 开 发 环 境
大 幅 度 降 低 数 据 处 理 、 存 储 和 通 信 能 耗 的 新 技 术
迈 克 尔 · 斯 通 布 雷 克 — — 数 据 大 潮 之 巅 的 冲 浪 者
Q 1 ： 数 据 库 向 何 处 去 ？
Q 3 ： 如 何 实 现 一 个 好 的 关 系 数 据 库 管 理 系 统 ？
科 研 课 题 的 选 择 要 注 意 实 用 性 、 前 瞻 性 和 明 确 性
识 别 冗 余 故 障 ， 测 试 生 成 时 避 免 检 测 到 冗 余 故 障
基 于 功 能 环 境 下 功 耗 分 析 ， 进 行 低 功 耗 测 试 生 成
综 合 运 用 执 行 代 码 的 静 态 分 析 和 运 行 时 测 试 方 法
开 源 组 织 是 软 件 “ 双 开 ” 的 积 极 倡 导 与 推 动 力 量
产 品 的 可 靠 性 不 是 测 试 出 来 的 ， 而 是 设 计 出 来 的
支 持 基 于 可 重 构 器 件 的 可 重 构 计 算 需 要 新 的 抽 象
如 何 在 计 算 机 中 实 现 快 速 、 稳 定 的 多 物 理 场 仿 真
公 钥 密 钥 体 制 ： 《 N e w D i r e c t i o n
入 侵 检 测 系 统 ： 《 A n I n t r u s i o n -
防 病 毒 技 术 ： 《 H o w t o & O w n t h e
3 D 单 时 相 静 态 评 估 到 4 D 多 时 相 动 态 分 析
A I + 科 学 计 算 融 合 ， 端 到 端 加 速 科 学 计 算 应 用
跨 界 的 根 本 是 真 正 把 别 人 的 问 题 变 成 自 己 的 问 题
温 水 制 冷 ： 结 合 I T 负 载 感 知 的 细 粒 度 水 冷 控 制
适 度 压 缩 过 时 或 过 细 的 知 识 单 元 / 知 识 点
内 需 与 外 力 共 同 驱 动 ， 《 数 据 安 全 法 》 落 地 施 行
花 絮 ： T i m & B e r n e r s - L e e 的 故 事
支 持 大 型 公 共 设 施 安 全 问 题 研 究 的 虚 拟 现 实 系 统
比 特 币 经 济 学 1 0 1 ： 难 度 调 整 和 挖 矿 经 济 均 衡
建 议 一 ： 国 家 科 技 奖 励 应 从 奖 项 目 向 奖 人 转 变
步 骤 1 ： 通 过 科 学 的 需 求 分 析 确 定 研 究 课 题
支 持 事 务 管 理 的 大 规 模 并 行 查 询 语 言 及 查 询 处 理
第 四 代 数 字 媒 体 － 数 字 几 何 的 三 维 模 型 分 割 问 题
互 联 网 ： 新 一 代 I C T 与 创 新 2 . 0 重 塑 新 业 态
协 作 流 程 的 自 动 化 提 高 医 学 领 域 的 跨 域 协 作 效 率
面 向 安 全 关 键 智 能 C P S 的 D N N 容 错 挑 战 分 析
工 程 范 式 ： 从 个 体 创 作 到 规 模 化 生 产 的 范 式 变 革
从 硕 士 到 博 士 ： 思 维 意 识 与 创 新 技 能 的 双 重 锻 炼
反 馈 系 统 （ F e e d b a c k S y s t e m ）
小 范 围 软 件 定 义 网 络 与 边 界 网 关 协 议 自 治 域 互 联
软 件 定 义 网 络 管 控 域 与 边 界 网 关 协 议 自 治 域 互 联
扩 大 影 响 力 的 关 键 点 ： 创 建 “ 品 牌 ” 、 依 托 平 台
假 设 A 和 B 是 软 件 中 两 个 相 关 的 语 法 或 语 义 元 素
“ 十 一 五 ” 8 6 3 计 划 智 能 感 知 与 先 进 计 算 技 术
1 、 可 信 的 服 务 计 算 将 成 为 网 络 计 算 的 重 要 模 式
科 技 评 价 本 质 上 是 定 性 评 价 ， 不 能 提 倡 量 化 评 价
图 的 平 衡 划 分 （ B a l a n c e d G r a p h
学 术 会 议 对 日 益 增 长 的 受 欢 迎 程 度 应 对 得 如 何 ？
绿 色 计 算 最 大 的 挑 战 来 自 软 件 — — 绿 色 计 算 软 件
泛 化 （ G e n e r a l i z a t i o n ） 很 重 要
过 拟 合 （ O v e r f i t t i n g ） 有 多 张 面 孔
积 极 调 整 ： 朝 一 个 更 有 活 力 的 学 术 生 态 系 统 发 展
使 用 单 一 深 度 摄 像 头 的 实 时 精 确 的 全 身 行 为 捕 捉
面 对 诸 多 互 联 网 金 融 平 台 ， 普 通 民 众 如 何 选 择 ？
G r a n a r y 广 域 存 储 服 务 系 统 — — 清 华 大 学
自 适 应 的 分 布 式 哈 希 表 路 由 协 议 T o u r i s t
工 业 界 报 告 （ I n d u s t r y E v e n t ）
成 立 以 “ 算 法 战 跨 职 能 小 组 ” 为 代 表 的 协 调 机 构
人 工 智 能 算 法 的 军 事 应 用 难 以 驱 散 “ 战 争 迷 雾 ”
基 于 存 储 对 象 保 证 存 储 服 务 质 量 的 视 频 点 播 系 统
数 据 溯 源 （ D a t a P r o v e n a n c e ）
C r o w d S t o r y ： 群 智 融 合 事 件 脉 络 生 成
改 变 问 题 分 解 的 途 径 可 大 幅 度 提 高 问 题 求 解 效 率
M O S 大 规 模 集 成 电 路 机 研 制 与 首 届 工 农 兵 学 员
C u e S e e : 辅 助 视 觉 搜 索 的 增 强 现 实 系 统
云 计 算 的 客 户 端 可 迁 移 个 性 化 软 件 运 行 环 境
移 动 云 计 算 平 台 — — 通 & 过 手 机 访 问 云 计 算 平 台
设 计 新 型 的 经 济 学 鲁 棒 的 竞 价 拍 卖 机 制 的 必 要 性
计 算 机 专 业 在 校 生 对 领 域 内 性 别 差 异 的 看 法 调 研
面 向 云 和 互 联 网 场 景 的 存 算 分 离 架 构 及 关 键 技 术
确 保 公 众 利 益 是 所 有 专 业 计 算 工 作 的 核 心 问 题 。
数 据 科 学 带 动 多 学 科 融 合 ， 但 其 自 身 尚 未 成 体 系
新 的 计 算 模 式 将 取 得 突 破 ： 深 度 学 习 、 众 包 计 算
从 计 算 机 行 业 宏 观 格 局 看 当 前 的 热 点 与 未 来 发 展
网 络 化 将 是 推 动 软 件 技 术 与 产 品 发 展 的 重 要 力 量
互 联 网 革 命 正 在 进 入 下 半 场 ， 开 启 新 的 工 业 革 命
传 统 行 业 数 字 化 转 型 成 为 数 字 经 济 的 主 要 增 长 极
针 对 设 备 硬 件 流 表 进 行 优 化 ， 提 升 网 络 设 备 性 能
W e b 2 . 0 多 种 协 同 环 境 下 的 无 锁 一 致 性 维 护
模 拟 信 号 型 （ 或 混 合 信 号 型 ） 神 经 形 态 计 算 系 统
关 键 信 息 基 础 设 施 的 数 据 安 全 所 面 临 的 技 术 挑 战
承 认 当 前 “ 无 解 ” ， 谁 来 做 这 个 “ 多 目 标 优 化 ”
对 等 计 算 及 广 域 网 虚 拟 平 台 项 目 的 整 体 情 况 介 绍
高 效 的 对 等 网 络 流 媒 体 直 播 及 点 播 系 统 实 现 方 法
高 效 的 对 等 游 戏 平 台 P K T o w n 及 其 关 键 算 法
基 于 成 因 机 制 ( 信 道 要 素 ) 的 带 外 脆 弱 性 分 类
理 性 看 待 互 联 网 行 业 发 展 和 中 国 互 联 网 企 业 责 任
对 F a s t e r R C N N 检 测 模 型 的 物 理 攻 击
进 一 步 研 究 提 高 K S O R D 查 询 效 率 的 优 化 技 术
研 究 关 系 数 据 库 关 键 词 检 索 查 询 效 果 改 进 的 技 术
大 多 数 企 业 机 构 没 能 及 时 采 取 有 效 措 施 消 除 风 险
生 化 反 应 造 成 信 息 读 写 错 误 复 杂 ， 错 误 分 析 困 难
计 算 机 科 学 技 术 可 能 在 1 0 ~ 1 5 年 之 内 出 现 变 革
后 P C 时 代 的 课 堂 教 学 目 标 ： “ 先 实 践 ， 再 理 解 ”
构 建 开 源 芯 片 生 态 是 降 低 芯 片 设 计 门 槛 的 有 效 途 径
没 有 依 赖 于 不 同 背 景 知 识 或 常 识 的 逻 辑 或 推 理 长 链
回 顾 国 内 计 算 机 科 研 的 发 展 一 个 海 外 学 者 的 观 点
3 2 0 计 算 机 的 应 用 ： 安 徽 省 1 9 8 0 年 高 考 统 分
F u z z i n g 在 软 件 漏 洞 发 现 场 景 之 外 的 应 用
基 于 F u z z i n g 的 风 险 仿 真 场 景 配 置 生 成
摄 影 测 量 ： 几 何 与 纹 理 同 时 完 成 的 低 成 本 解 决 方 案
Y O C S E F 应 该 为 年 轻 人 创 造 “ 求 真 ” 的 机 会
2 0 1 8 年 至 今 ： 面 向 全 场 景 的 A I 计 算 框 架 时 代
基 因 样 本 采 集 与 数 据 分 析 、 使 用 缺 乏 完 备 法 律 支 撑
科 学 的 组 织 管 理 是 顺 利 实 现 企 业 信 息 化 的 有 力 保 障
X - T o l e r a n t 测 试 响 应 时 空 混 合 压 缩 方 法
对 蚁 群 优 化 算 法 欺 骗 性 问 题 和 搜 索 偏 离 的 深 入 研 究
H P C C l o u d 环 境 中 的 编 程 模 型 和 软 件 环 境
建 立 民 主 监 督 机 制 是 学 会 民 主 治 理 结 构 的 重 要 环 节
T B 级 场 景 数 据 的 高 效 处 理 、 组 织 和 流 式 传 输 技 术
运 行 时 系 统 难 以 自 适 应 异 构 的 多 核 / 众 核 硬 件 平 台
基 于 S I C o M o d e l 的 订 单 协 同 生 产 建 模 案 例
基 于 C A M 和 T r i e 结 合 的 高 性 能 路 由 查 找 算 法
基 于 虚 拟 计 算 系 统 的 仿 真 系 统 性 能 监 测 与 评 估 方 法
E n i g m a 密 码 机 的 破 解 对 现 代 密 码 分 析 的 影 响
基 于 椭 圆 曲 线 的 标 准 密 码 算 法 的 设 计 与 安 全 性 证 明
挑 战 4 ： 缺 乏 面 向 跨 云 计 算 的 效 能 监 控 与 评 价 方 法
“ 大 数 据 + 区 块 链 ” 技 术 在 珞 樱 善 联 平 台 中 的 应 用
云 、 边 、 端 三 位 一 体 ， 全 局 计 算 加 速 智 能 产 业 落 地
广 州 超 算 : 生 物 计 算 与 个 性 化 医 疗 应 用 服 务 平 台
基 于 自 旋 矩 传 输 磁 存 储 器 器 件 特 性 的 结 构 优 化 技 术
B u i l t - i n 和 S e l f - X 的 网 络 管 理 模 式
Z o n e T a g ： 有 照 相 功 能 的 手 机 的 解 决 方 案
逻 辑 P e t r i 网 应 用 于 系 统 的 传 值 不 确 定 性 分 析
第 三 层 次 “ O b j e c t i v e ” ： 擅 长 定 义 问 题
误 区 一 技 术 是 第 一 位 的 ， 资 本 等 其 他 要 素 不 重 要
云 计 算 从 五 个 层 面 为 重 建 虚 拟 世 界 提 供 技 术 和 方 法
学 生 会 员 应 该 成 为 学 会 发 展 过 程 中 的 重 点 研 究 对 象
“ M e e t - i n - t h e - m i d d l e ” 方 法
面 向 领 域 、 业 务 驱 动 的 服 务 虚 拟 化 方 法 V I N C A
中 国 能 否 打 破 美 国 在 技 术 创 新 生 态 中 的 主 导 地 位 ？
第 四 ， 要 有 大 格 局 ： 军 民 相 继 、 军 民 融 合 、 军 转 民
知 识 类 型 从 静 态 事 实 类 知 识 向 动 态 过 程 类 知 识 延 伸
技 术 向 纵 深 发 展 ， 应 用 需 求 带 动 技 术 市 场 不 断 变 革
信 息 技 术 的 创 新 与 应 用 ， 推 动 信 息 服 务 业 快 速 发 展
大 数 据 的 最 佳 拍 档 概 念 是 互 联 网 云 计 算 、 智 慧 城 市
基 于 计 算 教 育 学 理 念 的 “ 水 杉 在 线 ” 学 习 平 台 建 设
可 解 释 性 和 通 用 性 是 不 是 当 前 最 重 要 的 研 究 方 向 ？
中 央 计 算 机 的 C P U 将 向 高 性 能 、 高 速 度 方 向 发 展
云 计 算 = （ 数 据 + 软 件 + 平 台 + 基 础 设 施 ） × 服 务
基 础 设 施 （ l n f r a s t r u c t u r e )
科 研 奖 金 ( r e s e a r c h a w a r d )
需 重 视 物 联 网 “ 后 端 ” ， 并 有 针 对 性 地 推 进 其 研 发
智 能 网 联 汽 车 车 内 实 时 网 络 的 性 能 分 析 和 设 计 优 化
C A N / C A N & F D 消 息 优 先 级 分 配 和 调 度 分 析
半 导 体 集 成 电 路 孵 化 初 期 与 经 济 驱 动 下 的 摩 尔 定 律
在 线 开 放 协 作 项 目 中 群 智 协 同 行 为 研 究 的 发 展 趋 势
第 七 ， 信 息 安 全 职 业 方 向 从 单 一 技 术 流 向 全 面 开 花
信 息 过 程 、 社 会 过 程 、 物 理 过 程 的 交 互 与 行 为 模 型
S o f t w a r e & P r o d u c t & L i n e s
算 法 收 敛 性 以 及 网 络 拓 扑 结 构 对 于 算 法 性 能 的 影 响
扫 描 链 技 术 ( s c a n i n s e r t i o n )
搭 便 车 与 拿 来 主 义 — — 发 展 过 程 中 两 种 捷 径 的 弊 端
X C o d e G h o s t 事 件 的 应 急 响 应 和 责 任 分 析
“ 开 源 软 件 + 开 放 标 准 ” 成 为 软 件 产 业 的 重 要 支 柱
如 果 你 不 知 道 去 哪 里 ， 你 就 不 会 喜 欢 你 所 到 达 之 地
如 何 对 真 实 物 体 的 物 理 属 性 进 行 快 速 、 精 确 的 建 模
虚 拟 专 用 网 络 ： 《 W h a t I s a V P N 》
A E S 加 密 算 法 ： 《 T h e D e s i g n o f
方 东 兴 ： I T 产 业 已 经 从 微 软 时 代 过 渡 到 谷 歌 时 代
变 废 为 宝 ： 基 于 数 据 中 心 温 水 制 冷 的 热 能 回 收 发 电
计 算 机 科 学 技 术 专 业 知 识 结 构 及 能 力 优 化 实 施 要 点
紧 密 衔 接 其 他 基 本 法 ， 数 据 安 全 保 障 整 体 合 力 形 成
C C 2 0 0 1 的 关 键 决 定 ： 国 际 视 野 和 多 卷 方 案
围 绕 经 济 增 长 方 式 转 变 ， 加 速 推 进 经 济 领 域 信 息 化
围 绕 信 息 产 业 整 体 提 升 ， 全 力 打 造 自 & 主 创 新 体 系
基 于 云 计 算 平 台 实 现 大 规 模 课 件 资 源 移 动 点 播 学 习
学 会 人 的 梦 — — 努 力 打 造 一 流 的 现 代 中 国 科 技 社 团
合 谋 攻 击 （ C o l l u s i o n A t t a c k ）
检 测 攻 击 （ D e t e c t i o n A t t a c k ）
为 中 国 理 论 计 算 机 科 学 的 研 究 和 教 育 打 造 超 级 公 路
我 们 要 成 为 全 世 界 计 算 机 科 学 跟 中 国 交 流 的 进 入 点
只 有 1 0 ~ 1 5 年 时 间 来 实 现 中 国 信 息 产 业 的 振 兴
查 找 服 务 依 据 的 是 功 能 需 求 、 接 口 需 求 和 质 量 需 求
我 国 现 代 服 务 业 的 发 展 迅 速 ， 但 整 体 水 平 较 低 。
把 握 技 术 发 展 的 方 向 和 应 用 需 求 ， 解 决 重 要 的 问 题
开 放 数 据 关 联 的 网 络 效 应 促 进 医 疗 领 域 的 数 据 互 联
“ 传 统 容 错 计 算 ” 到 “ 智 能 系 统 容 错 ” 的 借 鉴 融 合
开 源 范 式 ： 从 规 模 化 生 产 到 大 规 模 创 作 的 范 式 变 革
基 于 单 一 退 化 曲 面 不 兼 容 边 界 条 件 的 样 条 曲 面 插 值
G o o g l e G l a s s ： 可 穿 戴 计 算 成 为 现 实
何 谓 成 才 ？
取 得 成 果 三 部 曲 ： 确 定 选 题 、 制 定 目 标 、 寻 求 实 现
大 气 环 流 、 海 洋 环 流 和 气 候 变 化 的 数 值 模 拟 方 面 :
